//변수명,명칭(메인스킬define),스킬레벨,최소능력,최대능력,대인 최대 능력,대인 최대 능력,공격속도,타격시 반동,적용확률,대인 적용확률,타운트,적용대상1,적용대상2,적용값1,적용값2,적용변화값1,적용변화값2,참조값 1,참조값 2,참조값 3,발동 마법,마법 확률,대인 마법 확률,필요MP,필요FP,쿨다운,기술 준비시간,기술 시전거리,유지시간,지속피해타임(몇초에 한번씩 피해를 입는가?),지속시간,스킬발동갯수,스킬경험치,현재경험치,콤보스킬타임
//dwID,dwName,dwSkillLvl,dwAbilityMin,dwAtkAbilityMax,dwAbilityMinPVP,dwAbilityMaxPVP,dwAttackSpeed,dwDmgShift,nProbability,nProbabilityPVP,dwTaunt,dwDestParam1,dwDestParam2,nAdjParamVal1,nAdjParamVal2,dwChgParamVal1,dwChgParamVal2,dwdestData1,dwdestData2,dwdestData3,dwactiveskill,dwActiveSkillRate,dwActiveSkillRatePVP,dwReqMp,dwRepFp,dwCooldown,dwCastingTime,dwSkillRange,dwCircleTime,dwPainTime,dwSkillTime,dwSkillCount,dwSkillExp,dwExp,dwComboSkillTime
SA_PIRCINGARROW_LV09,SI_RAG_BOW_PIRCINGARROW,9,108,109,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,58,=,=,=,=,=,=,=,=,1,45,600
SA_PIRCINGARROW_LV10,SI_RAG_BOW_PIRCINGARROW,10,109,110,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,=,=,=,=,=,=,=,1,50,600
SA_POISONARROW_LV01,SI_RAG_BOW_POISONARROW,1,101,102,=,=,=,=,30,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,80,=,=,=,=,=,42,=,=,=,=,=,3000,12000,=,1,15,600
SA_POISONARROW_LV02,SI_RAG_BOW_POISONARROW,2,103,104,=,=,=,=,32,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,90,=,=,=,=,=,44,=,=,=,=,=,3000,12000,=,1,17,600
SA_POISONARROW_LV03,SI_RAG_BOW_POISONARROW,3,105,106,=,=,=,=,34,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,100,=,=,=,=,=,46,=,=,=,=,=,3000,12000,=,1,19,600
SA_POISONARROW_LV04,SI_RAG_BOW_POISONARROW,4,107,108,=,=,=,=,36,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,110,=,=,=,=,=,48,=,=,=,=,=,3000,12000,=,1,21,600
SA_POISONARROW_LV05,SI_RAG_BOW_POISONARROW,5,109,110,=,=,=,=,38,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,120,=,=,=,=,=,50,=,=,=,=,=,3000,12000,=,1,24,600
SA_POISONARROW_LV06,SI_RAG_BOW_POISONARROW,6,111,112,=,=,=,=,40,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,130,=,=,=,=,=,52,=,=,=,=,=,3000,12000,=,1,28,600
SA_POISONARROW_LV07,SI_RAG_BOW_POISONARROW,7,113,114,=,=,=,=,42,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,140,=,=,=,=,=,54,=,=,=,=,=,3000,12000,=,1,32,600
SA_POISONARROW_LV08,SI_RAG_BOW_POISONARROW,8,115,116,=,=,=,=,44,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,150,=,=,=,=,=,56,=,=,=,=,=,3000,12000,=,1,36,600
SA_POISONARROW_LV09,SI_RAG_BOW_POISONARROW,9,117,118,=,=,=,=,46,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,200,=,=,=,=,=,58,=,=,=,=,=,3000,15000,=,1,40,600
SA_POISONARROW_LV10,SI_RAG_BOW_POISONARROW,10,119,120,=,=,=,=,48,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,250,=,=,=,=,=,60,=,=,=,=,=,3000,18000,=,1,45,600
SA_SILENTARROW_LV01,SI_RAG_BOW_SILENTARROW,1,106,107,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,30,=,=,=,=,=,=,6000,=,1,25,600
SA_SILENTARROW_LV02,SI_RAG_BOW_SILENTARROW,2,108,109,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,32,=,=,=,=,=,=,7000,=,1,28,600
SA_SILENTARROW_LV03,SI_RAG_BOW_SILENTARROW,3,110,111,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,34,=,=,=,=,=,=,8000,=,1,31,600
SA_SILENTARROW_LV04,SI_RAG_BOW_SILENTARROW,4,112,113,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,36,=,=,=,=,=,=,9000,=,1,34,600
SA_SILENTARROW_LV05,SI_RAG_BOW_SILENTARROW,5,114,115,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,38,=,=,=,=,=,=,10000,=,1,38,600
SA_SILENTARROW_LV06,SI_RAG_BOW_SILENTARROW,6,116,117,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,40,=,=,=,=,=,=,11000,=,1,42,600
SA_SILENTARROW_LV07,SI_RAG_BOW_SILENTARROW,7,118,119,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,42,=,=,=,=,=,=,12000,=,1,46,600
SA_SILENTARROW_LV08,SI_RAG_BOW_SILENTARROW,8,120,121,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,44,=,=,=,=,=,=,13000,=,1,51,600
SA_SILENTARROW_LV09,SI_RAG_BOW_SILENTARROW,9,122,123,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,46,=,=,=,=,=,=,14000,=,1,56,600
SA_SILENTARROW_LV10,SI_RAG_BOW_SILENTARROW,10,124,125,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,48,=,=,=,=,=,=,15000,=,1,61,600
SA_NATURE_LV01,SI_RAG_SUP_NATURE,1,=,=,=,=,=,=,=,=,=,DST_RESIST_MAGIC,=,30,=,=,=,=,=,=,=,=,=,65,=,=,=,=,=,=,60000,=,1,20,600
SA_NATURE_LV02,SI_RAG_SUP_NATURE,2,=,=,=,=,=,=,=,=,=,DST_RESIST_MAGIC,=,35,=,=,=,=,=,=,=,=,=,70,=,=,=,=,=,=,70000,=,1,22,600
SA_NATURE_LV03,SI_RAG_SUP_NATURE,3,=,=,=,=,=,=,=,=,=,DST_RESIST_MAGIC,=,40,=,=,=,=,=,=,=,=,=,75,=,=,=,=,=,=,80000,=,1,24,600
SA_NATURE_LV04,SI_RAG_SUP_NATURE,4,=,=,=,=,=,=,=,=,=,DST_RESIST_MAGIC,=,45,=,=,=,=,=,=,=,=,=,80,=,=,=,=,=,=,90000,=,1,26,600
SA_NATURE_LV05,SI_RAG_SUP_NATURE,5,=,=,=,=,=,=,=,=,=,DST_RESIST_MAGIC,=,50,=,=,=,=,=,=,=,=,=,85,=,=,=,=,=,=,100000,=,1,29,600
SA_NATURE_LV06,SI_RAG_SUP_NATURE,6,=,=,=,=,=,=,=,=,=,DST_RESIST_MAGIC,=,55,=,=,=,=,=,=,=,=,=,90,=,=,=,=,=,=,110000,=,1,33,600
SA_NATURE_LV07,SI_RAG_SUP_NATURE,7,=,=,=,=,=,=,=,=,=,DST_RESIST_MAGIC,=,60,=,=,=,=,=,=,=,=,=,95,=,=,=,=,=,=,120000,=,1,37,600
SA_NATURE_LV08,SI_RAG_SUP_NATURE,8,=,=,=,=,=,=,=,=,=,DST_RESIST_MAGIC,=,65,=,=,=,=,=,=,=,=,=,100,=,=,=,=,=,=,130000,=,1,41,600
SA_NATURE_LV09,SI_RAG_SUP_NATURE,9,=,=,=,=,=,=,=,=,=,DST_RESIST_MAGIC,=,70,=,=,=,=,=,=,=,=,=,105,=,=,=,=,=,=,140000,=,1,45,600
SA_NATURE_LV10,SI_RAG_SUP_NATURE,10,=,=,=,=,=,=,=,=,=,DST_RESIST_MAGIC,=,75,=,=,=,=,=,=,=,=,=,110,=,=,=,=,=,=,150000,=,1,50,600
SA_TRIPLESHOT_LV01,SI_RAG_BOW_TRIPLESHOT,1,126,127,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,55,=,=,=,=,=,=,=,=,1,25,600
SA_TRIPLESHOT_LV02,SI_RAG_BOW_TRIPLESHOT,2,127,128,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,=,=,=,=,=,=,=,1,28,600
SA_TRIPLESHOT_LV03,SI_RAG_BOW_TRIPLESHOT,3,128,129,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,65,=,=,=,=,=,=,=,=,1,31,600
SA_TRIPLESHOT_LV04,SI_RAG_BOW_TRIPLESHOT,4,129,130,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,=,=,=,=,=,=,=,1,34,600
SA_TRIPLESHOT_LV05,SI_RAG_BOW_TRIPLESHOT,5,130,131,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,75,=,=,=,=,=,=,=,=,1,38,600
SA_TRIPLESHOT_LV06,SI_RAG_BOW_TRIPLESHOT,6,131,132,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,80,=,=,=,=,=,=,=,=,1,42,600
SA_TRIPLESHOT_LV07,SI_RAG_BOW_TRIPLESHOT,7,132,133,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,85,=,=,=,=,=,=,=,=,1,46,600
SA_TRIPLESHOT_LV08,SI_RAG_BOW_TRIPLESHOT,8,133,134,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,90,=,=,=,=,=,=,=,=,1,51,600
SA_TRIPLESHOT_LV09,SI_RAG_BOW_TRIPLESHOT,9,134,135,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,95,=,=,=,=,=,=,=,=,1,56,600
SA_TRIPLESHOT_LV10,SI_RAG_BOW_TRIPLESHOT,10,135,136,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,100,=,=,=,=,=,=,=,=,1,61,600
SA_ATK_COUNTER_L01,SI_GEN_ATK_COUNTER,1,35,36,=,=,=,=,=,1,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,3,600
SA_ATK_COUNTER_L02,SI_GEN_ATK_COUNTER,2,35,36,=,=,=,=,=,2,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,3,600
SA_ATK_COUNTER_L03,SI_GEN_ATK_COUNTER,3,36,37,=,=,=,=,=,3,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,3,600
SA_ATK_COUNTER_L04,SI_GEN_ATK_COUNTER,4,36,37,=,=,=,=,=,4,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,3,600
SA_ATK_COUNTER_L05,SI_GEN_ATK_COUNTER,5,37,38,=,=,=,=,=,5,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,4,600
SA_ATK_COUNTER_L06,SI_GEN_ATK_COUNTER,6,37,38,=,=,=,=,=,6,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,4,600
SA_ATK_COUNTER_L07,SI_GEN_ATK_COUNTER,7,38,39,=,=,=,=,=,7,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,4,600
SA_ATK_COUNTER_L08,SI_GEN_ATK_COUNTER,8,38,39,=,=,=,=,=,8,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,4,600
SA_ATK_COUNTER_L09,SI_GEN_ATK_COUNTER,9,39,40,=,=,=,=,=,9,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,5,600
SA_ATK_COUNTER_L10,SI_GEN_ATK_COUNTER,10,39,40,=,=,=,=,=,10,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,5,600
SA_ATK_COUNTER_L11,SI_GEN_ATK_COUNTER,11,40,41,=,=,=,=,=,11,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,6,600
SA_ATK_COUNTER_L12,SI_GEN_ATK_COUNTER,12,40,41,=,=,=,=,=,12,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,6,600
SA_ATK_COUNTER_L13,SI_GEN_ATK_COUNTER,13,41,42,=,=,=,=,=,13,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,6,600
SA_ATK_COUNTER_L14,SI_GEN_ATK_COUNTER,14,41,42,=,=,=,=,=,14,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,6,600
SA_ATK_COUNTER_L15,SI_GEN_ATK_COUNTER,15,42,43,=,=,=,=,=,15,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,7,600
SA_ATK_COUNTER_L16,SI_GEN_ATK_COUNTER,16,42,43,=,=,=,=,=,16,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,7,600
SA_ATK_COUNTER_L17,SI_GEN_ATK_COUNTER,17,43,44,=,=,=,=,=,17,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,8,600
SA_ATK_COUNTER_L18,SI_GEN_ATK_COUNTER,18,43,44,=,=,=,=,=,18,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,8,600
SA_ATK_COUNTER_L19,SI_GEN_ATK_COUNTER,19,44,45,=,=,=,=,=,19,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,9,600
SA_ATK_COUNTER_L20,SI_GEN_ATK_COUNTER,20,44,45,=,=,=,=,=,20,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,13,600
SA_KNOCK_BACK_L01,SI_GEN_KNOCK_BACK,1,=,=,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1,3,600
SA_KNOCK_BACK_L02,SI_GEN_KNOCK_BACK,1,=,=,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4,=,=,=,=,1,3,600
SA_KNOCK_BACK_L03,SI_GEN_KNOCK_BACK,1,=,=,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,8,=,=,=,=,1,3,600
SA_KNOCK_BACK_L04,SI_GEN_KNOCK_BACK,1,=,=,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,16,=,=,=,=,1,3,600
SA_KNOCK_BACK_L05,SI_GEN_KNOCK_BACK,1,=,=,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,16,=,=,=,=,1,3,600
SA_FLAMEARROW_BURN_L01,SI_GEN_FRAMEARROW_BURN,1,10,11,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,=,=,=,=,4,=,=,10000,=,1,20,600
SA_FLAMEARROW_BURN_L02,SI_GEN_FRAMEARROW_BURN,1,10,11,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,=,=,=,=,4,=,=,10000,=,1,22,600
SA_FLAMEARROW_BURN_L03,SI_GEN_FRAMEARROW_BURN,1,11,12,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,=,=,=,=,4,=,=,10000,=,1,24,600
SA_FLAMEARROW_BURN_L04,SI_GEN_FRAMEARROW_BURN,1,11,12,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,=,=,=,=,4,=,=,10000,=,1,26,600
SA_FLAMEARROW_BURN_L05,SI_GEN_FRAMEARROW_BURN,1,12,13,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,=,=,=,=,4,=,=,10000,=,1,29,600
SA_POISON_L01,SI_GEN_POISON,1,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,20,=,=,=,=,=,=,=,=,=,=,=,2000,6000,=,=,=,=
SA_POISON_L02,SI_GEN_POISON,2,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,30,=,=,=,=,=,=,=,=,=,=,=,2000,6000,=,=,=,=
SA_POISON_L03,SI_GEN_POISON,3,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,40,=,=,=,=,=,=,=,=,=,=,=,2000,6000,=,=,=,=
SA_POISON_L04,SI_GEN_POISON,4,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,50,=,=,=,=,=,=,=,=,=,=,=,2000,6000,=,=,=,=
SA_POISON_L05,SI_GEN_POISON,5,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,60,=,=,=,=,=,=,=,=,=,=,=,2000,8000,=,=,=,=
SA_POISON_L06,SI_GEN_POISON,6,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,70,=,=,=,=,=,=,=,=,=,=,=,2000,8000,=,=,=,=
SA_POISON_L07,SI_GEN_POISON,7,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,80,=,=,=,=,=,=,=,=,=,=,=,2000,8000,=,=,=,=
SA_POISON_L08,SI_GEN_POISON,8,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,90,=,=,=,=,=,=,=,=,=,=,=,2000,8000,=,=,=,=
SA_POISON_L09,SI_GEN_POISON,9,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,100,=,=,=,=,=,=,=,=,=,=,=,2000,10000,=,=,=,=
SA_POISON_L10,SI_GEN_POISON,10,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,110,=,=,=,=,=,=,=,=,=,=,=,2000,10000,=,=,=,=
SA_STONEHAND_STUN_L01,SI_GEN_STONEHAND,1,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,3000,=,=,=,=
SA_STONEHAND_STUN_L02,SI_GEN_STONEHAND,2,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,=,=,=
SA_STONEHAND_STUN_L03,SI_GEN_STONEHAND,3,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,=,=,=
SA_STONEHAND_STUN_L04,SI_GEN_STONEHAND,4,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,6000,=,=,=,=
SA_STONEHAND_STUN_L05,SI_GEN_STONEHAND,5,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,7000,=,=,=,=
SA_STONEHAND_STUN_L06,SI_GEN_STONEHAND,6,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,8000,=,=,=,=
SA_STONEHAND_STUN_L07,SI_GEN_STONEHAND,7,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,9000,=,=,=,=
SA_STONEHAND_STUN_L08,SI_GEN_STONEHAND,8,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,10000,=,=,=,=
SA_STONEHAND_STUN_L09,SI_GEN_STONEHAND,9,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,11000,=,=,=,=
SA_STONEHAND_STUN_L10,SI_GEN_STONEHAND,10,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,12000,=,=,=,=
SA_STONEHAND_STUN_L11,SI_GEN_STONEHAND,11,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,13000,=,=,=,=
SA_STONEHAND_STUN_L12,SI_GEN_STONEHAND,12,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,14000,=,=,=,=
SA_STONEHAND_STUN_L13,SI_GEN_STONEHAND,13,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,15000,=,=,=,=
SA_STONEHAND_STUN_L14,SI_GEN_STONEHAND,14,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,16000,=,=,=,=
SA_STONEHAND_STUN_L15,SI_GEN_STONEHAND,15,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,17000,=,=,=,=
SA_STONEHAND_STUN_L16,SI_GEN_STONEHAND,16,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,18000,=,=,=,=
SA_STONEHAND_STUN_L17,SI_GEN_STONEHAND,17,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,19000,=,=,=,=
SA_STONEHAND_STUN_L18,SI_GEN_STONEHAND,18,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,20000,=,=,=,=
SA_STONEHAND_STUN_L19,SI_GEN_STONEHAND,19,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,21000,=,=,=,=
SA_STONEHAND_STUN_L20,SI_GEN_STONEHAND,20,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,22000,=,=,=,=
SA_BLEEDING_L01,SI_GEN_BLEEDING,1,8,8,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_BLEEDING,=,=,=,8,=,=,=,=,=,=,=,=,=,=,=,3000,6000,=,=,=,=
SA_BLEEDING_L02,SI_GEN_BLEEDING,2,16,16,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_BLEEDING,=,=,=,16,=,=,=,=,=,=,=,=,=,=,=,3000,6000,=,=,=,=
SA_BLEEDING_L03,SI_GEN_BLEEDING,3,24,24,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_BLEEDING,=,=,=,24,=,=,=,=,=,=,=,=,=,=,=,3000,6000,=,=,=,=
SA_BLEEDING_L04,SI_GEN_BLEEDING,4,32,32,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_BLEEDING,=,=,=,32,=,=,=,=,=,=,=,=,=,=,=,3000,6000,=,=,=,=
SA_BLEEDING_L05,SI_GEN_BLEEDING,5,40,40,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_BLEEDING,=,=,=,40,=,=,=,=,=,=,=,=,=,=,=,3000,9000,=,=,=,=
SA_BLEEDING_L06,SI_GEN_BLEEDING,6,48,48,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_BLEEDING,=,=,=,48,=,=,=,=,=,=,=,=,=,=,=,3000,9000,=,=,=,=
SA_BLEEDING_L07,SI_GEN_BLEEDING,7,56,56,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_BLEEDING,=,=,=,56,=,=,=,=,=,=,=,=,=,=,=,3000,9000,=,=,=,=
SA_BLEEDING_L08,SI_GEN_BLEEDING,8,64,64,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_BLEEDING,=,=,=,64,=,=,=,=,=,=,=,=,=,=,=,3000,9000,=,=,=,=
SA_BLEEDING_L09,SI_GEN_BLEEDING,9,72,72,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_BLEEDING,=,=,=,72,=,=,=,=,=,=,=,=,=,=,=,3000,9000,=,=,=,=
SA_BLEEDING_L10,SI_GEN_BLEEDING,10,80,80,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_BLEEDING,=,=,=,80,=,=,=,=,=,=,=,=,=,=,=,3000,12000,=,=,=,=
SA_STEALHP_L01,SI_GEN_STEALHP,1,=,=,=,=,=,=,=,=,=,DST_CHR_STEALHP_IMM,=,10,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=
SA_STEALHP_L02,SI_GEN_STEALHP,2,=,=,=,=,=,=,=,=,=,DST_CHR_STEALHP_IMM,=,15,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=
SA_STEALHP_L03,SI_GEN_STEALHP,3,=,=,=,=,=,=,=,=,=,DST_CHR_STEALHP_IMM,=,20,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=
SA_STEALHP_L04,SI_GEN_STEALHP,4,=,=,=,=,=,=,=,=,=,DST_CHR_STEALHP_IMM,=,25,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=
SA_STEALHP_L05,SI_GEN_STEALHP,5,=,=,=,=,=,=,=,=,=,DST_CHR_STEALHP_IMM,=,30,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=
SA_STEALHP_L06,SI_GEN_STEALHP,6,=,=,=,=,=,=,=,=,=,DST_CHR_STEALHP_IMM,=,35,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=
SA_STEALHP_L07,SI_GEN_STEALHP,7,=,=,=,=,=,=,=,=,=,DST_CHR_STEALHP_IMM,=,40,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=
