//변수명,한글명칭,영문명칭,일본명칭,중국명칭,태국명칭,인공지능,힘,체력,민첩,지능,종족,호전성,성별,레벨,비행레벨,크기,등급,파츠,온혈,방어 캐릭수,전투행동반경,최소타격치,최대타격치,공격1(기본),공격2(기본),공격3(특수),가로가중치,세로가중치,사선가중치,찌르기가중치,가슴 비율,머리 비율,팔 비율,다리 비율,공격속도,재공격속도,HP보완,추가방어점,마모도,경도,추가공격속도저하,공격 속성,속성 공격력,피색,이동속도,거주지역,비행유무,높이뛰기,멀리뛰기,조련유무,마법저항,전기저항,불저항,바람저항,물저항,땅저항,제공금액,제공재료,재료양,재료응집도,시체유지시간,아이템생성보정값,경험치,비행경험치,몸상태,추가능력,죽음유무,가상아이템1,가상아이템타입,가상아이템1,가상아이템타입,가상아이템1,가상아이템타입,공격효과음1,공격효과음2,죽는효과음1,죽는효과음2,피해효과음1,피해효과음2,피해효과음3,방관효과음1,방관효과음2,한글설명,영문설명,일어설명,중국설명,태국설명
//dwID,szName,szNameEn,"""""","""""","""""",dwAI,dwStr,dwSta,dwDex,dwInt,dwRace,dwBelligerence,dwGender,dwLevel,dwFilghtLevel,dwSize,dwClass,bIfPart,bWarmBlood,dwDefExtent,dwActionRadius,dwAtkMin,dwAtkMax,dwAtk1,dwAtk2,dwAtk3,dwHorizontalRate,dwVerticalRate,dwDiagonalRate,dwThrustRate,dwChestRate,dwHeadRate,dwArmRate,dwLegRate,dwAttackSpeed,dwReAttackDelay,dwAddHp,dwNaturealArmor,nAbrasion,nHardness,dwAdjAtkDelay,eElementType,wElementAtk,dwBloodColor,fSpeed,dwShelter,bFlying,dwJumpIng,dwAirJump,bTaming,dwResisMagic,fResistElecricity,fResistFire,fResistWind,fResistWater,fResistEarth,dwCash,dwSourceMaterial,dwMaterialAmount,dwCohesion,dwHoldingTime,dwCorrectionValue,dwExpValue,nFxpValue,nBodyState,dwAddAbility,bKillable,dwVirtItem1,dwVirtType1,dwVirtItem2,dwVirtType2,dwVirtItem3,dwVirtType3,dwSndAtk1,dwSndAtk2,dwSndDie1,dwSndDie2,dwSndDmg1,dwSndDmg2,dwSndDmg3,dwSndIdle1,dwSndIdle2,szComment,"""""","""""","""""",""""""
MI_PRANKSTER4,"""초술사 프랭스터""","""Gaintmage Prankster""","""ジャイアントメイジ?プランクスタ?""","""""","""""",AII_MONSTER,15,20,115,115,=,BELLI_RANGE,=,51,=,=,RANK_BOSS,0,=,=,=,789,819,II_WEA_MOB_PRANKSTER4_ATK1 ,II_WEA_MOB_PRANKSTER4_ATK2 ,II_WEA_MOB_PRANKSTER4_ATK3 ,=,=,=,=,=,=,=,=,1000,3000,163345,61,130,0,=,3,142,=,0.075,=,0,=,=,=,61,0,0,0,0.3,-0.3,413,=,=,=,=,3820,11597,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_WHEELEM1,"""거친 휠렘""","""Rough Wheelem""","""ラフ?フェフェルン""","""""","""""",AII_MONSTER,15,20,111,111,=,BELLI_MELEE,=,49,=,=,RANK_LOW,0,=,=,=,398,414,II_WEA_MOB_WHEELEM1_ATK1   ,II_WEA_MOB_WHEELEM1_ATK2   ,II_WEA_MOB_WHEELEM1_ATK3   ,=,=,=,=,=,=,=,=,1000,3000,8802,58,130,0,=,5,71,=,0.075,=,0,=,=,=,58,0.3,0,-0.3,0,0,58,=,=,=,=,13,1995,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_WHEELEM2,"""휠렘""","""Wheelem""","""フェフェルン""","""""","""""",AII_MONSTER,15,20,111,111,=,BELLI_MELEE,=,49,=,=,RANK_NORMAL,0,=,=,=,398,414,II_WEA_MOB_WHEELEM2_ATK1   ,II_WEA_MOB_WHEELEM2_ATK2   ,II_WEA_MOB_WHEELEM2_ATK3   ,=,=,=,=,=,=,=,=,1000,3000,8802,58,130,0,=,5,71,=,0.075,=,0,=,=,=,58,0.3,0,-0.3,0,0,58,=,=,=,=,50,2086,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_WHEELEM3,"""무식한 휠렘""","""Bouncing Wheelem""","""バウンシング?フェフェルン""","""""","""""",AII_MONSTER,15,20,113,113,=,BELLI_MELEE,=,50,=,=,RANK_CAPTAIN,0,=,=,=,409,424,II_WEA_MOB_WHEELEM3_ATK1   ,II_WEA_MOB_WHEELEM3_ATK2   ,II_WEA_MOB_WHEELEM3_ATK3   ,=,=,=,=,=,=,=,=,1000,3000,9156,60,130,0,=,5,73,=,0.08,=,0,=,=,=,60,0.3,0,-0.3,0,0,58,=,=,=,=,9,2234,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_WHEELEM4,"""거대 휠렘""","""Gaint Wheelem""","""ジャイアント?フェフェルン""","""""","""""",AII_MONSTER,15,20,119,119,=,BELLI_MELEE,=,53,=,=,RANK_BOSS,0,=,=,=,818,849,II_WEA_MOB_WHEELEM4_ATK1   ,II_WEA_MOB_WHEELEM4_ATK2   ,II_WEA_MOB_WHEELEM4_ATK3   ,=,=,=,=,=,=,=,=,1000,3000,168432,63,130,0,=,3,146,=,0.075,=,0,=,=,=,63,0,0,0,0.3,-0.3,427,=,=,=,=,3260,14540,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_LEYENA1,"""부하 레이에나""","""Small Leyena""","""メイド?パペット""","""""","""""",AII_MONSTER,15,20,115,115,=,BELLI_MELEE,=,51,=,=,RANK_LOW,0,=,=,=,416,431,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,9281,61,130,0,=,4,74,=,0.075,=,0,=,=,=,61,0,-0.3,0,0,0.3,59,=,=,=,=,13,2501,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_LEYENA2,"""레이에나""","""Leyena""","""パペット""","""""","""""",AII_MONSTER,15,20,115,115,=,BELLI_MELEE,=,51,=,=,RANK_NORMAL,0,=,=,=,416,431,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,9281,61,130,0,=,4,74,=,0.075,=,0,=,=,=,61,0,-0.3,0,0,0.3,59,=,=,=,=,50,2615,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_LEYENA3,"""두목 레이에나""","""Captain Leyena""","""マネ?ジャ?パペット""","""""","""""",AII_MONSTER,15,20,117,117,=,BELLI_MELEE,=,52,=,=,RANK_CAPTAIN,0,=,=,=,423,438,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,9444,62,130,0,=,4,76,=,0.08,=,0,=,=,=,62,0,-0.3,0,0,0.3,60,=,=,=,=,9,2801,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_LEYENA4,"""거대 레이에나""","""Gaint Leyena""","""ボス?パペット""","""""","""""",AII_MONSTER,15,20,123,123,=,BELLI_MELEE,=,55,=,=,RANK_BOSS,0,=,=,=,843,875,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,181405,66,130,0,=,1,152,=,0.075,=,0,=,=,=,66,0,0,0.3,-0.3,0,441,=,=,=,=,3710,18237,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_STEAMWALKER1,"""부하 스팀워커""","""Small Steamwalker1""","""スモ?ル?スト?ムウォ?カ?""","""""","""""",AII_MONSTER,15,20,119,119,=,BELLI_MELEE,=,53,=,=,RANK_LOW,0,=,=,=,430,446,II_WEA_MOB_STEAMWALKER1_ATK1,II_WEA_MOB_STEAMWALKER1_ATK2,II_WEA_MOB_STEAMWALKER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,9570,63,130,0,=,1,77,=,0.075,=,0,=,=,=,63,0,0,0.3,-0.3,0,61,=,=,=,=,13,3136,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_STEAMWALKER2,"""스팀워커""","""Steamwalker2""","""スト?ムウォ?カ?""","""""","""""",AII_MONSTER,15,20,119,119,=,BELLI_MELEE,=,53,=,=,RANK_NORMAL,0,=,=,=,430,446,II_WEA_MOB_STEAMWALKER2_ATK1,II_WEA_MOB_STEAMWALKER2_ATK2,II_WEA_MOB_STEAMWALKER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,9570,63,130,0,=,3,77,=,0.075,=,0,=,=,=,63,0,0,0,0.3,-0.3,61,=,=,=,=,50,3279,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_STEAMWALKER3,"""두목 스팀워커""","""Captain Steamwalker3""","""キャプテン?スト?ムウォ?カ?""","""""","""""",AII_MONSTER,15,20,121,121,=,BELLI_MELEE,=,54,=,=,RANK_CAPTAIN,0,=,=,=,437,454,II_WEA_MOB_STEAMWALKER3_ATK1,II_WEA_MOB_STEAMWALKER3_ATK2,II_WEA_MOB_STEAMWALKER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,9733,64,130,0,=,1,78,=,0.08,=,0,=,=,=,64,0,0,0.3,-0.3,0,62,=,=,=,=,9,3512,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_STEAMWALKER4,"""보스 스팀워커""","""Gaint Steamwalker4""","""ジャイアント?スト?ムウォ?カ?""","""""","""""",AII_MONSTER,15,20,127,127,=,BELLI_MELEE,=,57,=,=,RANK_BOSS,0,=,=,=,876,909,II_WEA_MOB_STEAMWALKER4_ATK1,II_WEA_MOB_STEAMWALKER4_ATK2,II_WEA_MOB_STEAMWALKER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,190200,68,130,0,=,3,158,=,0.075,=,0,=,=,=,68,0,0,0,0.3,-0.3,455,=,=,=,=,4920,22873,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_STEELKNIGHT1,"""부하 스틸나이트""","""Small SteelKnight""","""メイド?パペット""","""""","""""",AII_MONSTER,15,20,123,123,=,BELLI_MELEE,=,55,=,=,RANK_LOW,0,=,=,=,443,460,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,9859,66,130,0,=,3,80,=,0.075,=,0,=,=,=,66,0,0,0,0.3,-0.3,63,=,=,=,=,13,3934,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_STEELKNIGHT2,"""스틸나이트""","""SteelKnight""","""パペット""","""""","""""",AII_MONSTER,15,20,123,123,=,BELLI_MELEE,=,55,=,=,RANK_NORMAL,0,=,=,=,443,460,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,9859,66,130,0,=,4,80,=,0.075,=,0,=,=,=,66,0,-0.3,0,0,0.3,63,=,=,=,=,50,4112,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_STEELKNIGHT3,"""두목 스틸나이트""","""Captain SteelKnight""","""マネ?ジャ?パペット""","""""","""""",AII_MONSTER,15,20,125,125,=,BELLI_MELEE,=,56,=,=,RANK_CAPTAIN,0,=,=,=,455,472,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,10212,67,130,0,=,3,81,=,0.08,=,0,=,=,=,67,0,0,0,0.3,-0.3,64,=,=,=,=,9,4406,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_STEELKNIGHT4,"""거대 스틸나이트""","""Gaint SteelKnight""","""ボス?パペット""","""""","""""",AII_MONSTER,15,20,131,131,=,BELLI_MELEE,=,59,=,=,RANK_BOSS,0,=,=,=,905,939,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,195518,70,130,0,=,4,162,=,0.075,=,0,=,=,=,70,0,-0.3,0,0,0.3,469,=,=,=,=,5600,28687,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_NUTTYWHEEL1,"""부하 너티휠""","""Small NuttyWheel""","""メイド?パペット""","""""","""""",AII_MONSTER,15,20,127,127,=,BELLI_MELEE,=,57,=,=,RANK_LOW,0,=,=,=,461,478,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,10337,68,130,0,=,2,83,=,0.075,=,0,=,=,=,68,-0.3,0.3,0,0,0,65,=,=,=,=,13,4934,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_NUTTYWHEEL2,"""너티휠""","""NuttyWheel""","""パペット""","""""","""""",AII_MONSTER,15,20,127,127,=,BELLI_MELEE,=,57,=,=,RANK_NORMAL,0,=,=,=,461,478,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,10337,68,130,0,=,5,83,=,0.075,=,0,=,=,=,68,0.3,0,-0.3,0,0,65,=,=,=,=,50,5158,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_NUTTYWHEEL3,"""두목 너티휠""","""Captain NuttyWheel""","""マネ?ジャ?パペット""","""""","""""",AII_MONSTER,15,20,129,129,=,BELLI_MELEE,=,58,=,=,RANK_CAPTAIN,0,=,=,=,469,486,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,10501,69,130,0,=,2,84,=,0.08,=,0,=,=,=,69,-0.3,0.3,0,0,0,66,=,=,=,=,9,5525,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_NUTTYWHEEL4,"""거대 너티휠""","""Gaint NuttyWheel""","""ボス?パペット""","""""","""""",AII_MONSTER,15,20,135,135,=,BELLI_MELEE,=,61,=,=,RANK_BOSS,0,=,=,=,932,966,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,200836,73,130,0,=,5,167,=,0.075,=,0,=,=,=,73,0.3,0,-0.3,0,0,483,=,=,=,=,7280,35337,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_DRILLER1,"""부하 드릴러""","""Small Driller""","""メイド?パペット""","""""","""""",AII_MONSTER,15,20,131,131,=,BELLI_MELEE,=,59,=,=,RANK_LOW,0,=,=,=,475,493,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,10626,70,130,0,=,5,86,=,0.075,=,0,=,=,=,70,0.3,0,-0.3,0,0,67,=,=,=,=,13,6188,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_DRILLER2,"""드릴러""","""Driller""","""パペット""","""""","""""",AII_MONSTER,15,20,131,131,=,BELLI_MELEE,=,59,=,=,RANK_NORMAL,0,=,=,=,475,493,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,10626,70,130,0,=,3,86,=,0.075,=,0,=,=,=,70,0,0,0,0.3,-0.3,67,=,=,=,=,50,6469,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_DRILLER3,"""두목 드릴러""","""Captain Driller""","""マネ?ジャ?パペット""","""""","""""",AII_MONSTER,15,20,133,133,=,BELLI_MELEE,=,60,=,=,RANK_CAPTAIN,0,=,=,=,484,502,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,10790,72,130,0,=,5,86,=,0.08,=,0,=,=,=,72,0.3,0,-0.3,0,0,68,=,=,=,=,9,6867,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_DRILLER4,"""거대 드릴러""","""Gaint Driller""","""ボス?パペット""","""""","""""",AII_MONSTER,15,20,139,139,=,BELLI_MELEE,=,63,=,=,RANK_BOSS,0,=,=,=,958,994,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,206153,75,130,0,=,3,172,=,0.075,=,0,=,=,=,75,0,0,0,0.3,-0.3,497,=,=,=,=,6220,43538,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_VOLT1,"""부하 볼트""","""Small Volt""","""メイド?パペット""","""""","""""",AII_MONSTER,15,20,135,135,=,BELLI_MELEE,=,61,=,=,RANK_LOW,0,=,=,=,490,508,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,10915,73,130,0,=,3,88,=,0.075,=,0,=,=,=,73,0,0,0,0.3,-0.3,69,=,=,=,=,13,7622,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_VOLT2,"""볼트""","""Volt""","""パペット""","""""","""""",AII_MONSTER,15,20,135,135,=,BELLI_MELEE,=,61,=,=,RANK_NORMAL,0,=,=,=,490,508,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,10915,73,130,0,=,1,88,=,0.075,=,0,=,=,=,73,0,0,0.3,-0.3,0,69,=,=,=,=,50,7968,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_VOLT3,"""두목 볼트""","""Captain Volt""","""マネ?ジャ?パペット""","""""","""""",AII_MONSTER,15,20,137,137,=,BELLI_MELEE,=,62,=,=,RANK_CAPTAIN,0,=,=,=,497,516,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,11078,74,130,0,=,3,89,=,0.08,=,0,=,=,=,74,0,0,0,0.3,-0.3,70,=,=,=,=,9,8460,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_VOLT4,"""거대 볼트""","""Gaint Volt""","""ボス?パペット""","""""","""""",AII_MONSTER,15,20,143,143,=,BELLI_MELEE,=,65,=,=,RANK_BOSS,0,=,=,=,1001,1039,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,221260,87,130,0,=,1,180,=,0.075,=,0,=,=,=,87,0,0,0.3,-0.3,0,511,=,=,=,=,7070,53641,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ELDERGUARD1,"""부하 엘더가드""","""Small Elderguard""","""メイド?パペット""","""""","""""",AII_MONSTER,15,20,139,139,=,BELLI_MELEE,=,63,=,=,RANK_LOW,0,=,=,=,504,523,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,11204,75,130,0,=,4,90,=,0.075,=,0,=,=,=,75,0,-0.3,0,0,0.3,71,=,=,=,=,13,9391,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ELDERGUARD2,"""엘더가드""","""Elderguard""","""パペット""","""""","""""",AII_MONSTER,15,20,139,139,=,BELLI_MELEE,=,63,=,=,RANK_NORMAL,0,=,=,=,504,523,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,11204,75,130,0,=,2,90,=,0.075,=,0,=,=,=,75,-0.3,0.3,0,0,0,71,=,=,=,=,50,9818,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ELDERGUARD3,"""두목 엘더가드""","""Captain Elderguard""","""マネ?ジャ?パペット""","""""","""""",AII_MONSTER,15,20,141,141,=,BELLI_MELEE,=,64,=,=,RANK_CAPTAIN,0,=,=,=,511,529,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,11329,76,130,0,=,4,92,=,0.08,=,0,=,=,=,76,0,-0.3,0,0,0.3,72,=,=,=,=,9,10424,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ELDERGUARD4,"""거대 엘더가드""","""Gaint Elderguard""","""ボス?パペット""","""""","""""",AII_MONSTER,15,20,147,147,=,BELLI_MELEE,=,67,=,=,RANK_BOSS,0,=,=,=,1029,1066,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,226559,90,130,0,=,2,185,=,0.075,=,0,=,=,=,90,-0.3,0.3,0,0,0,525,=,=,=,=,9390,66085,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_GARBAGEPIDER1,"""부하 가베즈파이더""","""Small Garbagepider""","""メイド?パペット""","""""","""""",AII_MONSTER,15,20,143,143,=,BELLI_MELEE,=,65,=,=,RANK_LOW,0,=,=,=,526,546,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,12025,87,130,0,=,1,95,=,0.075,=,0,=,=,=,87,0,0,0.3,-0.3,0,73,=,=,=,=,13,11570,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_GARBAGEPIDER2,"""가베즈파이더""","""Garbagepider""","""パペット""","""""","""""",AII_MONSTER,15,20,143,143,=,BELLI_MELEE,=,65,=,=,RANK_NORMAL,0,=,=,=,526,546,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,12025,87,130,0,=,4,95,=,0.075,=,0,=,=,=,87,0,-0.3,0,0,0.3,73,=,=,=,=,50,12096,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
