//버전	//변수명	명칭	기본생성개수	최대곂침개수	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	수리회수	잡는형식	속성	장착위치	장착위치	파츠파일	제거될위치	기본부위무시	아이템레벨	희귀성	상점판매가능	로그남길것	상용화 판단	필요 아이템종류	필요 아이템	최소능력	최대능력	공격 속성	속성 공격력	회피율	블럭율		최대추가스킬	공격 스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용값1	적용값2	적용값3	적용변화값1	적용변화값2	적용변화값3	참조값 1	참조값 2	참조값 3	발동 마법	발동 레벨	마법 확률	필요MP	필요EP	학과필요레벨	선행스킬1	선행스킬레벨1	선행스킬2	선행스킬 레벨2	기술준비	기술 준비시간	기술 시전거리	원소이펙트	사용 효과(시전효과)	효과 2 (발사체)	"효과 3 (발동효과,타겟)"	효과 4(유지효과)	"효과 5(발동효과,시전자)"	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	무기종류설정	보석옵션설정	변환될무기설정	변환될확률설정	레드칩액수설정	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대숙련레벨	서브디파인위치	현재경험치	연속기술방식	비행속도	비행선회각(좌우)	비행선회각(상하)	비행제한레벨	비행연료충전량	가속연료충전량	팩당연료충전량	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명
//ver6	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nMaxRepair	dwHanded	dwFlag	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwParry	dwBlockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	bContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwdestData1	dwdestData2	dwdestData3	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment
6	II_SYS_SYS_SCR_BXFHAN07	IDS_PROPITEM_TXT_007576	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007577
6	II_SYS_SYS_SCR_BXFHAN30	IDS_PROPITEM_TXT_007578	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007579
6	II_SYS_SYS_SCR_BXMDARKVADER	IDS_PROPITEM_TXT_007580	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	500	=	=	=	=	=	=	=	0	=	=	1	199	1	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007581
6	II_SYS_SYS_SCR_BXFDARKVADER	IDS_PROPITEM_TXT_007582	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	500	=	=	=	=	=	=	=	0	=	=	1	199	1	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007583
//																																																																																																																											
6	II_SYS_SYS_GM_DIS_LAWOLF_BUFF	IDS_PROPITEM_TXT_007584	1	99	IK1_SYSTEM	IK2_GMTEXT	IK3_TEXT_DISGUISE	=	=	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	SI_GEN_TG_BUFF_01	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	7200000	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""itm_GenGemAmpere.dds"""	0	"""/dis 37 /nodis"""	IDS_PROPITEM_TXT_007585
//																																																																																																																											
6	II_SYS_SYS_SCR_BX_PET_LAWOLF1	IDS_PROPITEM_TXT_007588	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007589
6	II_SYS_SYS_SCR_BX_PET_LAWOLF7	IDS_PROPITEM_TXT_007590	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007591
6	II_SYS_SYS_SCR_BX_PET_LAWOLF30	IDS_PROPITEM_TXT_007592	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007593
//																																																																																																																											
6	II_SYS_SYS_SCR_BX_PET_LUIA01	IDS_PROPITEM_TXT_007610	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007611
6	II_SYS_SYS_SCR_BX_PET_LEYENA01	IDS_PROPITEM_TXT_007612	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007613
6	II_SYS_SYS_SCR_BX_PET_LEYENA07	IDS_PROPITEM_TXT_007614	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007615
6	II_SYS_SYS_SCR_BX_PET_LEYENA30	IDS_PROPITEM_TXT_007616	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007617

7	II_SYS_SYS_SCR_BX_PET_AIBATT1	IDS_PROPITEM_TXT_007808	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007809
7	II_SYS_SYS_SCR_BX_PET_AIBATT7	IDS_PROPITEM_TXT_007810	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007811
7	II_SYS_SYS_SCR_BX_PET_AIBATT30	IDS_PROPITEM_TXT_007812	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007813
7	II_SYS_SYS_SCR_BX_EVE_DARKNURSE7	IDS_PROPITEM_TXT_007814	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007815
7	II_SYS_SYS_SCR_BX_EVE_DARKNURSE30	IDS_PROPITEM_TXT_007816	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007817
7	II_SYS_SYS_SCR_BX_EVE_PINKNURSE7	IDS_PROPITEM_TXT_007818	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007819
7	II_SYS_SYS_SCR_BX_EVE_PINKNURSE30	IDS_PROPITEM_TXT_007820	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007821
7	II_SYS_SYS_SCR_BX_EVE_MPOLICE7	IDS_PROPITEM_TXT_007822	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007823
7	II_SYS_SYS_SCR_BX_EVE_MPOLICE30	IDS_PROPITEM_TXT_007824	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007825
7	II_SYS_SYS_SCR_BX_EVE_MPOLICE30_1	IDS_PROPITEM_TXT_010644	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	1	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_010645
7	II_SYS_SYS_SCR_BX_EVE_FPOLICE7	IDS_PROPITEM_TXT_007826	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007827
7	II_SYS_SYS_SCR_BX_EVE_FPOLICE30	IDS_PROPITEM_TXT_007828	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007829
7	II_SYS_SYS_SCR_BX_EVE_FPOLICE30_1	IDS_PROPITEM_TXT_010646	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	1	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_010647
6	II_GEN_WARP_WEDDING_BAND	IDS_PROPITEM_TXT_007830	1	1	IK1_GENERAL	IK2_WARP	IK3_EVENTSUB	=	1	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	=	=	=	=	=	=	_NONE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	10000	=	=	=	=	=	=	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	SND_ITEM_GNEATFOOD	=	"""itm_GenJewRinHigRin03.dds"""	0	""""""	IDS_PROPITEM_TXT_007831
7	II_SYS_SYS_SCR_BX_EVE_MSNOWMAN07	IDS_PROPITEM_TXT_007832	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007833
7	II_SYS_SYS_SCR_BX_EVE_MSNOWMAN07_01	IDS_PROPITEM_TXT_010014	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	1	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_010015
7	II_SYS_SYS_SCR_BX_EVE_MSNOWMAN30	IDS_PROPITEM_TXT_007834	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007835
7	II_SYS_SYS_SCR_BX_EVE_FSNOWMAN07	IDS_PROPITEM_TXT_007836	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007837
7	II_SYS_SYS_SCR_BX_EVE_FSNOWMAN07_01	IDS_PROPITEM_TXT_010016	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	1	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_010017
7	II_SYS_SYS_SCR_BX_EVE_FSNOWMAN30	IDS_PROPITEM_TXT_007838	1	1	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	=	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	"""Itm_SysSysScrBox02.dds"""	0	""""""	IDS_PROPITEM_TXT_007839
